g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.803,1,4,0.0314478874206543,0.0288300353405621,-0.0015582508346511,-0.0024592310149386,-0.004171250257401,-0.1436686541383255,-7.278938442427647,-8.854671533873844,-inf
0.804,1,4,0.0231447219848632,0.0254870296924409,-0.0016414784285771,-0.0024023873458777,-0.0052031176727895,-0.1219355317203104,-6.912669787243426,-8.550990227655127,-inf
0.805,1,4,0.0233309268951416,0.0304539629168144,-0.0010560962977179,-0.0027201844256179,-0.0049004651758629,-0.1261088786291082,-7.15388091311995,-8.837968543205358,-inf
0.806,1,4,0.0231437683105468,0.0231695646184257,-0.0017285987258328,-0.0025022811864809,-0.0052514806909759,-0.1401964495363553,-6.9419215304492665,-8.671004144533663,-inf
0.807,1,4,0.042377233505249,0.0348907449415353,-0.0015110916208736,-0.0027658666872497,-0.0048106835426191,-0.1269625089611308,-6.771714937773101,-8.513545295984215,-inf
0.808,1,4,0.0433528423309326,0.0317892558458816,-0.0014336450191419,-0.003604702776459,-0.005191514835449,-0.1150916051104381,-6.911754473696689,-inf,-inf
0.809,1,4,0.0417678356170654,0.0293751224799369,-0.000997804546385,-0.0024334143837058,-0.0045906758203571,-0.1618273850937192,-7.3919216296992225,-inf,-inf
0.81,1,4,0.0417854785919189,0.0062265363557805,-0.000338055012788,-0.0037071968521029,-0.0057328962864845,-0.1817169830815269,-7.102787918976995,-inf,-inf
0.811,1,4,0.0413250923156738,0.0344511874687151,-0.0013636842524088,-0.0039020805199208,-0.004544745432668,-0.1120012953451403,-6.727896539701225,-inf,-inf
0.812,1,4,0.0415616035461425,0.0225771294993189,-0.0011711528936472,-0.0028448969823855,-0.004571458830654,-0.139054879805975,-7.15164972845186,-inf,-inf
0.8130000000000001,1,4,0.0317394733428955,0.0377232754052799,-0.0011789707525054,-0.0027484429656996,-0.0053889321152311,-0.1005916174125107,-6.86552486425532,-8.596538099036879,-inf
0.8140000000000001,1,4,0.0322897434234619,0.0071940747236234,0.00182117310051,-0.0034709773189214,-0.0043873665200006,-0.1177229496363302,-7.437035275689851,-9.216227558098112,-inf
0.8150000000000001,1,4,0.0311458110809326,0.0259464726899814,-0.0015893377821593,-0.0022357804360405,-0.0050689370439108,-0.1308101038537332,-7.308901236570068,-9.12425132860294,-inf
0.8160000000000001,1,4,0.0234076976776123,0.0383777695756778,-0.0023846916113318,-0.0050954068279146,-0.0056677623553044,-0.0979083738012991,-6.573458092609024,-8.45685253829058,-inf
0.8170000000000001,1,4,0.0232050418853759,0.0278558003467813,-0.0014268084236044,-0.0025281654473584,-0.0051709552190389,-0.1099901386201542,-6.881905904168271,-8.565274887626316,-inf
0.8180000000000001,1,4,0.0232305526733398,0.029005517758931,-0.0014435336691451,-0.0024377262124659,-0.0048625923005315,-0.1031281409018024,-6.690697532915768,-8.486138612952539,-inf
0.8190000000000001,1,4,0.0317745208740234,0.0333480029268244,-0.001752184373686,-0.0026324250446103,-0.0051774998700832,-0.1119701746877633,-6.991341312188686,-8.772988838048233,-inf
0.8200000000000001,1,4,0.0232501029968261,0.0233482827072823,-0.0017499060136816,-0.0029618696143366,-0.0051859651965113,-0.1128420748660481,-7.097178042923016,-8.892520829968996,-inf
0.8210000000000001,1,4,0.0231459140777587,0.0225365887554015,-0.0017010340169275,-0.002504733165107,-0.0053330116952174,-0.1105412079474783,-7.183554894981032,-9.002794062117815,-inf
0.8220000000000001,1,4,0.0231707096099853,0.0055968012766727,-0.0015263425400818,-0.0022592208447445,-0.0048725646820587,-0.1088983218136257,-7.58453224800621,-9.386050463064386,-inf
0.8230000000000001,1,4,0.0319283008575439,0.0413704566238501,-0.001591190284295,-0.0026617563704561,-0.0052250141586902,-0.0710219471494771,-7.362310332212865,-8.985957646411144,-inf
0.8240000000000001,1,4,0.0316596031188964,0.0295000881733241,-0.0015740401971626,-0.0021761031480487,-0.0051485142008966,-0.0802598143560905,-6.963129267952945,-8.717739113610468,-inf
0.8250000000000001,1,4,0.0317628383636474,0.0348912630845265,-0.0012632549576992,-0.0021936968286961,-0.004650651065704,-0.0895867913936893,-7.015539224144276,-8.982280053662286,-inf
0.8260000000000001,1,4,0.0412769317626953,0.0313466603408768,-0.0014027898215152,-0.0019206576191948,-0.0051740459494447,-0.1035508347868418,-7.065135913131663,-inf,-inf
0.8270000000000001,1,4,0.0426771640777587,0.037261322977203,-0.0014277893958448,-0.0020990645095625,-0.0036596947434536,-0.0999235558383814,-7.021387930771376,-inf,-inf
0.8280000000000001,1,4,0.0231294631958007,0.0237802695227174,-0.0017249755620062,-0.002926149212681,-0.0049012427182893,-0.0979734235763722,-7.275387592370062,-9.144584040813417,-inf
0.8290000000000001,1,4,0.0332691669464111,0.0259956049234615,-0.0012627662095059,-0.0029846609981951,-0.0043738303269352,-0.0914347324274233,-7.122796558581345,-8.986864686482903,-inf
0.8300000000000001,1,4,0.0318915843963623,0.0145867931897178,-0.0015153064335179,-0.0024125770730589,-0.0047756600848046,-0.1059523747194271,-7.227802752998747,-9.17223633514796,-inf
0.8310000000000001,1,4,0.0231745243072509,0.022962076651344,-0.0017422093149191,-0.0023171550459016,-0.0040637363851661,-0.1048342684248169,-7.083287899812558,-8.881882092634154,-inf
0.8320000000000001,1,4,0.0233569145202636,0.0325127545607565,-0.0014043405401465,-0.0023630201894243,-0.005172579882725,-0.0936805205747913,-7.139026160223018,-8.766341788157918,-inf
0.833,1,4,0.0231728553771972,0.0334256841023031,-0.0021905911106062,-0.0030714900586997,-0.0056836154440998,-0.0895626893490959,-7.138000038041307,-8.804361827954276,-inf
0.834,1,4,0.0231592655181884,0.0375344827840506,-0.0019024736437029,-0.0029060037121796,-0.0053521277569172,-0.0795857642043344,-7.157517815043211,-8.771144676451105,-inf
0.835,1,4,0.0230336189270019,0.0245549729479467,-0.0007170774706163,-0.0023134024099792,-0.0048435286282333,-0.0829597212804176,-7.276006830756338,-8.942935917794793,-inf
0.836,1,4,0.0411357879638671,0.0236997479538543,-0.0014471532829548,-0.0025455589958015,-0.0049148653475022,-0.0786246767762602,-7.128462591731346,-inf,-inf
0.837,1,4,0.0324480533599853,0.0211038905576216,-0.0017012244794119,-0.0022989146664446,-0.0044295471610481,-0.1135126456928103,-7.507583074917449,-9.245973045930112,-inf
0.838,1,4,0.0416288375854492,0.0222241870246108,-0.0015384505939255,-0.0022171555733679,-0.0048338670635011,-0.1370586252182863,-7.999552030102491,-inf,-inf
0.839,1,4,0.0423433780670166,0.0359702990611471,-0.0014979984458146,-0.0024845857521056,-0.0052522454032229,-0.0968882325058047,-7.081522777336386,-inf,-inf
0.84,1,4,0.0414879322052001,0.037366031411319,-0.0011217826618658,-0.0016739505324599,-0.0035206662373168,-0.0768814824402012,-7.180279869850899,-8.89879735427963,-inf
0.841,1,4,0.0316839218139648,0.0233213956198773,-0.0007439096486077,-0.0032460578380077,-0.0045604677783703,-0.0990147323982586,-7.626237692549778,-9.228069697317164,-inf
0.842,1,4,0.0316181182861328,0.0363802441033247,-0.0010092313865558,-0.0036910453890912,-0.0050367278486864,-0.0925330078722704,-7.561560193250883,-9.203584301064984,-inf
0.843,1,4,0.02337646484375,0.0312957324159505,-0.0010242798378777,-0.0026622526611112,-0.0045079983633174,-0.0864576736958158,-7.453054454803,-8.860700707028423,-inf
0.844,1,4,0.0231618881225585,0.0365640567853017,-0.0011684842049464,-0.0025740321915194,-0.0046194375866453,-0.0858859694973773,-7.3998196454725775,-8.976900155373514,-inf
0.845,1,4,0.0233170986175537,0.0384146916083134,-0.0014310563418473,-0.0027286413171251,-0.0047001389908972,-0.091405011149968,-7.374948805141719,-8.669251768283697,-inf
0.846,1,4,0.0239613056182861,0.0512245527182957,-0.002068129602969,-0.0029282691701273,-0.0049143371532216,-0.0865419036144206,-7.729294597951021,-9.11295807062534,-inf
0.847,1,4,0.0316400527954101,0.0321240966911981,-0.0017648797346021,-0.0025015392934339,-0.0045983696352031,-0.0917064877586857,-7.637372180438961,-9.000466021360813,-inf
0.848,1,4,0.0234415531158447,0.0282678909860155,-0.0004299173416658,-0.0026665545313117,-0.0046200549006826,-0.0861171031869903,-7.6764574310258515,-9.000569466794948,-inf
0.849,1,4,0.0232157707214355,0.0281809251206893,-0.0013958376207847,-0.0025167505361325,-0.0045275535754913,-0.0877344432920377,-7.629989447535222,-9.020299163046412,-inf
0.85,1,4,0.0321595668792724,0.0235279306219414,-0.0022337863549056,-0.0032919183572483,-0.004973765515688,-0.1005609201621705,-7.385485469438914,-8.884959243738567,-inf
0.851,1,4,0.0315885543823242,0.0275893953024027,-0.0021479662894951,-0.0022588038509701,-0.004275587854188,-0.0880424326526666,-7.609534745928552,-9.04266787113657,-inf
0.852,1,4,0.0418477058410644,0.0246577966700023,-0.0016943899479673,-0.0026426740225973,-0.0045412532788201,-0.0981351763931558,-7.573818423146452,-inf,-inf
0.853,1,4,0.0426838397979736,0.0092355562954926,0.0019241738633786,-0.0021925470617491,-0.0042495178987219,-0.1337829086905408,-8.193885664597882,-inf,-inf
0.854,1,4,0.0416202545166015,0.0247626768300289,-0.0015639436653241,-0.002754764483064,-0.0047136121546327,-0.0984443014305116,-7.680128721688106,-inf,-inf
0.855,1,4,0.032034158706665,0.014264306635574,0.0001616744374102,-0.0021782731755223,-0.0046230722127624,-0.1443651054584059,-7.969513992544574,-9.590016892730665,-inf
0.856,1,4,0.0310933589935302,0.0171163789486114,-0.001217501616843,-0.0022819253700637,-0.0043290207160917,-0.1036571670484994,-7.5378155582052,-8.968080123787693,-inf
0.857,1,4,0.0423083305358886,0.0204781956456636,-0.0008608524824184,-0.0024303908824092,-0.0047735349605515,-0.1017018460494567,-7.620287402012667,-inf,-inf
0.858,1,4,0.0416598320007324,0.0070042348775411,-0.00115910577494,-0.0019256134839539,-0.0040354911926687,-0.1381961012370731,-8.272697816756503,-inf,-inf
0.859,1,4,0.0418004989624023,0.0012678453098979,-0.0011611185466061,-0.0022793105324104,-0.0043375466916236,-0.1554072267239138,-inf,-inf,-inf
0.86,1,4,0.0231354236602783,0.0138522893285636,-0.0005474325226352,-0.0030406879533373,-0.0039596525900938,-0.1042998183890712,-8.002539231471156,-9.30323134802292,-inf
0.861,1,4,0.0232172012329101,0.0079222860870556,-0.0015536995173053,-0.0033419406369246,-0.0037878633293696,-0.0865321540545371,-6.439927065426392,-8.630334199362645,-inf
0.862,1,4,0.0233159065246582,0.011927907924423,-0.0018944319266319,-0.0043663837822944,-0.0045650778128527,-0.0995464506548251,-7.96226641929827,-9.335180727318823,-inf
0.863,1,4,0.0235817432403564,0.0089472258752419,-0.0016353740752835,-0.0025450956838121,-0.0043856433540407,-0.1091410340623391,-7.512013502211773,-8.91528751758107,-inf
0.864,1,4,0.0315651893615722,0.0139944633607701,-0.0015846732904619,-0.0024621485366637,-0.0045561093362314,-0.1165844643979878,-8.038905579501865,-9.32390065896192,-inf
0.865,1,4,0.023280382156372,0.0078067716051316,-0.0017565387771161,-0.0026534911298714,-0.0044040870866652,-0.1127473890352592,-8.395820427779412,-9.599732855673356,-inf
0.866,1,4,0.0235123634338378,0.0106040877547815,-0.0014985484725779,-0.0025273562157115,-0.0046448868349987,-0.1147986578955808,-8.13609077559907,-9.461076400112352,-inf
0.867,1,4,0.0233066082000732,0.0079919121158941,-0.0005634669118016,-0.003242010684179,-0.0043257233378021,-0.1149466104938354,-8.347298969029207,-9.657506225016952,-inf
0.868,1,4,0.0316078662872314,0.0187729148003423,-0.0013221414472894,-0.0030447637252132,-0.0047387410534321,-0.0988863606225103,-8.296124579532982,-9.64244185675951,-inf
0.869,1,4,0.0333418846130371,0.016019339583782,-0.0013874902042624,-0.0031171966868091,-0.0045962736780198,-0.101656486009619,-7.592247754078432,-9.103820687226383,-inf
0.87,1,4,0.022951602935791,0.0105042570258948,-0.0006748310011567,-0.0032657742488789,-0.0049125614595913,-0.085089453449683,-7.442243059636267,-9.2806822412708,-inf
0.871,1,4,0.0232706069946289,0.0161161207661167,-0.001245333196172,-0.0029594960962385,-0.0043133198386192,-0.0961553943005444,-7.447940024629981,-9.277906756583596,-inf
0.872,1,4,0.0231900215148925,0.0247403451198686,-0.0013750475419696,-0.0041709539710643,-0.0054894875182249,-0.0769037218546216,-6.443617557521346,-9.06681824365988,-inf
0.873,1,4,0.0229015350341796,0.0097016968247514,-0.0011630132071498,-0.0027537715804753,-0.0048745997839573,-0.1034923877123793,-6.3220194707446735,-9.773654701036568,-inf
0.874,1,4,0.0311856269836425,0.0253225371661123,-0.0010942566838004,-0.0025224774395005,-0.0051313306682705,-0.0874317207345265,-7.848199388068212,-9.70464989223049,-inf
0.875,1,4,0.0313389301300048,0.0184445106283466,-0.0020850334736308,-0.0021270466254169,-0.0047416496983723,-0.1344145254863623,-4.342372851665319,-10.971585835132371,-inf
0.876,1,4,0.0419807434082031,0.0308714999218168,-0.0004413462771092,-0.0023317834934335,-0.0050720731508479,-0.0775811174591572,-8.0038146574152,-inf,-inf
0.877,1,4,0.0317933559417724,0.027215974656675,-0.0021268375631911,-0.003528169495674,-0.0041803993556234,-0.0693924449784881,-7.429620893713545,-9.465784211736896,-inf
0.878,1,4,0.0431215763092041,0.0252917259740914,7.397143200553038e-05,-0.0021767370961381,-0.0054441734864917,-0.0780771684014502,-7.708484772073487,-inf,-inf
0.879,1,4,0.0413675308227539,0.0247849328367681,-0.0008033651332221,-0.0027510907984229,-0.0051016055545455,-0.0671615235352521,-7.705936802048495,-inf,-inf
0.88,1,4,0.0231995582580566,0.0458199354124605,0.0011914432299434,-0.0025287957831944,-0.0047921323678973,-0.0706315555804865,-7.986943400925077,-10.007982060532203,-inf
0.881,1,4,0.0233159065246582,0.0300714455714627,-0.0002001335892028,-0.0024274464248242,-0.0048207328904513,-0.0640088634487011,-7.908984665793749,-10.12282004058319,-inf
0.882,1,4,0.0230782032012939,0.0344939380984169,-0.0023338992585075,-0.0026192711922309,-0.0051696288211629,-0.0690555752516205,-7.708786427207336,-9.674740967088324,-inf
0.883,1,4,0.0233614444732666,0.0146771063074648,-0.0012561284865368,-0.0020394077056346,-0.0044306659007181,-0.0919645560627239,-7.602116156600718,-9.712459862110226,-inf
0.884,1,4,0.0323221683502197,0.0446846800806822,-0.0013665963905144,-0.0021189708705898,-0.0046613428173731,-0.0706525014482789,-8.623147419107486,-10.633113096285,-inf
0.885,1,4,0.0420069694519043,0.0501156292489876,-0.0007507176481879,-0.0025460655812379,-0.0051840773037453,-0.0596533170266591,-8.411006316828718,-inf,-inf
0.886,1,4,0.0418484210968017,0.0447366707359314,-0.0012832369612949,-0.0024193124215126,-0.0045492611552837,-0.0735077343984835,-inf,-inf,-inf
0.887,1,4,0.0421781539916992,0.0418797881832541,-0.001247807593142,-0.0031232305894974,-0.0045764837204309,-0.0551735162804118,-8.058483026129332,-inf,-inf
0.888,1,4,0.0231807231903076,0.0461275048780723,-0.0001749664500278,-0.0026807162175302,-0.004783316975198,-0.0615065652524882,-7.990417506181901,-10.15821276587322,-inf
0.889,1,4,0.02325439453125,0.0409343999235663,-0.0011160121204805,-0.0025191576363979,-0.003970663035178,-0.0644875057391603,-8.201472761091047,-10.205596443664543,-inf
0.89,1,4,0.023123025894165,0.0305262517530583,-0.0013017222055327,-0.0030400708201512,-0.004999142739892,-0.0713466629427617,-7.89350475009044,-9.993476209050772,-inf
0.891,1,4,0.0237619876861572,0.0472777718255724,0.0002597790604576,-0.002765886332102,-0.0049145091848057,-0.0652448325366856,-8.64590921818147,-10.63440787393029,-inf
0.892,1,4,0.022975206375122,0.0445492652391955,-0.0013203713176863,-0.0026601094336086,-0.0047372666860604,-0.0673974274110674,-8.508742873573215,-10.569333760420632,-inf
0.893,1,4,0.0331959724426269,0.0438890143501154,-0.000285674355043,-0.0025561960081299,-0.0044859790568681,-0.0709929593179175,-8.57631240176273,-10.676635475384138,-inf
0.894,1,4,0.0317296981811523,0.0512363430811748,-0.0014107216236017,-0.0026246103508377,-0.0045884602492147,-0.0634202332901448,-8.720980403861134,-10.672555759443693,-inf
0.895,1,4,0.0317292213439941,0.049409255129692,-0.0013549236927236,-0.0028224327573952,-0.0044721840026834,-0.0581637672544857,-8.693756749249745,-10.762307370778794,-inf
0.896,1,4,0.0228352546691894,0.047901048445882,-0.0011925427174667,-0.0030003053087061,-0.0046201449773513,-0.0575332760014657,-8.631818580340958,-10.628739468568725,-inf
0.897,1,4,0.0315117835998535,0.0290235010785765,-0.0021299698131863,-0.0027566932259676,-0.004650865063802,-0.0603358143033156,-7.973019468043426,-10.019354890520797,-inf
0.898,1,4,0.0238513946533203,0.0361740524409718,-0.00037390797423,-0.0029462824672822,-0.0044445463632981,-0.0522025967385925,-8.646897947110094,-10.751308024873062,-inf
0.899,1,4,0.0231831073760986,0.044304059712874,-0.0015341768074494,-0.0022229162574304,-0.0045575285444793,-0.0496699168463634,-8.718157776587345,-10.878778855615046,-inf
0.9,1,4,0.033160924911499,0.0313074070403689,-0.0020001386178012,-0.0037435029647647,-0.0050182233976879,-0.0504992402964668,-8.03000945251814,-10.242082303546033,-inf
0.901,1,4,0.041985273361206,0.0352532389078649,-0.0006264844822712,-0.0038567277275813,-0.0043797898586406,-0.0552601020552635,-8.753655486710562,-inf,-inf
0.902,1,4,0.0234310626983642,0.0418173346205966,-0.0015612080099846,-0.0028302367756588,-0.0041840954666476,-0.04991610683843,-8.599945324431578,-10.81724831200688,-inf
0.903,1,4,0.0231430530548095,0.0301728041264266,-0.0005195806664771,-0.0027653292128309,-0.0049147943702325,-0.0458684223578847,-8.078919613271044,-10.48578072705324,-inf
0.904,1,4,0.0230028629302978,0.0380110048262672,0.0002144162625765,-0.0029916516105775,-0.003336201147268,-0.0500211523233446,-8.672610498281843,-11.065168516671507,-inf
0.905,1,4,0.0231420993804931,0.0446256289946442,0.0003533335155223,-0.0028906262757691,-0.0045278396622388,-0.0484360344762889,-8.737721013929601,-11.135653191053384,-inf
0.906,1,4,0.0230886936187744,0.0282247945547099,0.0006958633643905,-0.0024193418028301,-0.0046518046739975,-0.0500163673611594,-8.436100869483791,-10.574144331372638,-inf
0.907,1,4,0.0232429504394531,0.0392632488655736,-0.0002542494593511,-0.003883164557157,-0.0043105097241179,-0.0503940469016759,-8.595061501789589,-11.03467396889844,-inf
0.908,1,4,0.0229504108428955,0.0350750997105485,-0.0016328568032456,-0.0038501163467035,-0.0039129814135793,-0.0478657904699508,-8.890337203940579,-11.327745905226797,-inf
0.909,1,4,0.0229463577270507,0.0431072940191108,-0.0015057360533923,-0.0028021366500105,-0.0047040026175633,-0.0545210963757821,-8.831957890948305,-11.056231311651176,-inf
0.91,1,4,0.0416357517242431,0.0374020747888816,-0.0002778760673346,-0.0021308336581066,-0.0049562743194444,-0.0587849596925171,-8.897061895710895,-inf,-inf
0.911,1,4,0.0414028167724609,0.0263057137534362,0.0003486939231834,-0.002055093501511,-0.0049173262233922,-0.0490529835566744,-8.855225741240277,-inf,-inf
0.912,1,4,0.0412969589233398,0.0293691157993867,0.0011150663721112,-0.0018394141692911,-0.0044428065698199,-0.0567472084354947,-8.758171059995412,-inf,-inf
0.913,1,4,0.0231175422668457,0.0419073114396084,0.0022424193776505,-0.0030437507199297,-0.0046123299342365,-0.0489308257832258,-8.691470485154872,-10.624847774893452,-inf
0.914,1,4,0.0308852195739746,0.0237765748695242,0.0001000367868361,-0.0028201148938138,-0.0046512328562503,-0.0581873212660969,-8.709539207804266,-11.134675666519126,-inf
0.915,1,4,0.0232183933258056,0.0159973756131445,0.003415685319019,-0.0019098389080097,-0.0040359938773826,-0.0498532477759592,-8.853037315221593,-11.249938191760632,-inf
0.916,1,4,0.0230610370635986,0.0267795116639525,-0.0001275866488111,-0.0024743516490233,-0.0045800244954261,-0.0541400757176937,-8.890170813455335,-11.12564110409137,-inf
0.917,1,4,0.0232067108154296,0.0222722969464963,0.0002190956813116,-0.0023348974467315,-0.0040293464328278,-0.0668498831181813,-8.596163297070392,-11.08805382697366,-inf
0.918,1,4,0.0230176448822021,0.0326232930805821,0.0002041501294021,-0.0024449345160511,-0.0040994892841062,-0.0593840977706456,-8.946660851654888,-11.357446812644325,-inf
0.919,1,4,0.0234661102294921,0.0131596181028873,-0.0009657097987921,-0.0025713032605465,-0.0045309166494491,-0.0701351380489097,-8.593539360158422,-10.577106729200446,-inf
0.92,1,4,0.0234389305114746,0.0480104782946662,-0.0014600318263133,-0.002547831574633,-0.0049484895162994,-0.0471081992195147,-9.15503728163574,-11.062919628009452,-inf
0.921,1,4,0.0231363773345947,0.0367204807016977,-0.0016498445285178,-0.0023106761295742,-0.0048722651834889,-0.0462216706570135,-9.27965215374779,-11.22003307971196,-inf
0.922,1,4,0.0232102870941162,0.0343337309905943,-0.0002398058359887,-0.0025964639242423,-0.0035567380167647,-0.0570984394211545,-7.4015015540992755,-11.377456626016,-inf
0.923,1,4,0.0231008529663085,0.0204744647226578,-0.0019674833948726,-0.0021437565372215,-0.0046672208896739,-0.0399309272396951,-8.632840343479126,-10.220846963221408,-inf
0.924,1,4,0.0232393741607666,0.0188928161948282,-0.0005633410680439,-0.0030768252415817,-0.0046146555988054,-0.0567862027451961,-5.010998244489781,-10.11678278402437,-inf
0.925,1,4,0.0414960384368896,0.0281225564010532,0.0007863852687406,-0.0032112699774574,-0.0046097880798644,-0.0625306792226974,-inf,-inf,-inf
0.926,1,4,0.0318024158477783,0.0708819798071155,0.0033002330582476,-0.002789962165586,-0.0046419834975618,-0.0305787341662756,-8.727359894508801,-10.542103129575448,-inf
0.927,1,4,0.0230517387390136,0.0473634294521737,-0.0011541075537356,-0.002321725111999,-0.0041508633440265,-0.0329638929414169,-9.34388528917352,-10.90693577713127,-inf
0.928,1,4,0.0236999988555908,0.0304720023681048,-0.0013176896427716,-0.0022354451590103,-0.0045998130277818,-0.0381658968613049,-9.030680822851116,-10.585162072351798,-inf
0.929,1,4,0.023078441619873,0.0457659902634162,-0.0014572302483939,-0.0026644624061213,-0.0048831896879465,-0.0353002723165214,-9.631331769491927,-11.09883987759733,-inf
0.93,1,4,0.0232472419738769,0.0463092238743384,-0.0002618487629954,-0.0029743471666214,-0.0043357817173595,-0.0325053371136434,-6.451620406180917,-10.32174655715669,-inf
0.931,1,4,0.0229816436767578,0.0445336595788235,0.002718951238207,-0.0028898399069641,-0.0039069542826845,-0.031196298318729,-9.709509265167846,-11.282233131797955,-inf
0.932,1,4,0.0231714248657226,0.0405097326104733,-0.0011744650644025,-0.0024567535105829,-0.0049969592153997,-0.0313134762011071,-9.825443024855373,-11.217062089162743,-inf
0.933,1,4,0.0418357849121093,0.0670119750475525,0.0018765108036626,-0.0029757863716145,-0.0050551856052092,-0.020594264007839,-9.426003335950996,-inf,-inf
0.934,1,4,0.0414135456085205,0.087762401437103,-0.0016229394894632,-0.0029025141898261,-0.0047756920310375,-0.0161086821296893,-inf,-inf,-inf
0.935,1,4,0.0414559841156005,0.0857793911250687,0.0015742937690282,-0.0039996185491422,-0.0052125607473896,-0.0155631109899678,-7.65468622378822,-inf,-inf
0.936,1,4,0.0233137607574462,0.1182695140324881,0.0029188183002646,-0.0026250561567148,-0.0060729076511628,-0.0117169729364771,-8.919564509216416,-10.905618127911552,-inf
0.937,1,4,0.0233559608459472,0.0889209488851701,-0.0003399697047467,-0.0020551843570596,-0.0037574118187439,-0.023156501860579,-9.901888434417897,-11.388835331303838,-inf
0.938,1,4,0.0234906673431396,0.0923243785292457,0.0026357810490684,-0.0032573765236463,-0.0053972396523719,-0.0157410031722331,-8.37232299153007,-10.686974716330951,-inf
0.939,1,4,0.0232102870941162,0.023083581830147,0.0005054656414948,-0.0032909780838653,-0.0039125862895287,-0.0823812712053935,-3.369927444440429,-11.706187262418846,-inf
0.94,1,4,0.0231258869171142,0.0965998548922013,-0.0003372184745519,-0.0026209168920359,-0.0047113951383513,-0.0163133303781794,-9.116020956199876,-10.96045547676605,-inf
0.941,1,4,0.0229072570800781,0.1181667670159596,0.0031220934048966,-0.0029866343532094,-0.0048489628366873,-0.0150404061109777,-9.346674234723256,-11.09273944700076,-inf
0.942,1,4,0.023634910583496,0.0858296131648243,-0.0005592164150335,-0.0033782075666394,-0.0042448401319683,-0.0250334171576343,-9.801344477277931,-11.381028794565694,-inf
0.943,1,4,0.0235481262207031,0.1051011373829782,0.0018187454546021,-0.001615441472559,-0.004230078290333,-0.0186730150544023,-9.732392804563618,-11.27356767917435,-inf
0.944,1,4,0.0230960845947265,0.0989828877905049,0.0007094237739812,-0.0025222108967567,-0.0052748133811935,-0.0119293548780317,-9.013768426224344,-10.962452346059235,-inf
0.945,1,4,0.0231823921203613,0.1235850321892884,0.0002225295843731,-0.0026498248521097,-0.0030120294975631,-0.0150078174709859,-9.088032203901742,-10.840638644100157,-inf
0.946,1,4,0.0416400432586669,0.0936750989485562,0.0029539525373436,-0.00306349221332,-0.0059904443062322,-0.0157392495043287,-11.051659533009309,-inf,-inf
0.947,1,4,0.0234174728393554,0.1095051915336356,0.0026644824521904,-0.0023055776579428,-0.0045968301398038,-0.0170152403134092,-9.527710064383376,-11.055336726583352,-inf
0.948,1,4,0.0231783390045166,0.1065201703500359,0.0018225387399048,-0.0027498969644305,-0.0039724864111535,-0.0149884846145234,-9.612596635027764,-11.2378183047328,-inf
0.949,1,4,0.0235424041748046,0.0693805893151167,0.002313677666135,-0.0028746529547322,-0.0054505628028693,-0.0331600033477838,-9.619875992533467,-11.02703833778186,-inf
0.95,1,4,0.0230658054351806,0.0780105721959756,0.0022991250039468,-0.0028938542858197,-0.0055865969518288,-0.0164528445908021,-9.5535792365056,-11.153762053583447,-inf
0.951,1,4,0.0232295989990234,0.088138530556784,0.0017165644444064,-0.0019887916214448,-0.0034007928262252,-0.0134661342786684,-9.100416798883025,-10.987881333281557,-inf
0.952,1,4,0.0231399536132812,0.0857705202202846,0.0027708135977065,-0.0025403269970704,-0.0043730271937655,-0.0116374461264126,-9.588394351913657,-11.345351301365456,-inf
0.953,1,4,0.0429303646087646,0.0933263015672039,0.0007860240307185,-0.0018388070241679,-0.0024951389295984,-0.0152525054137811,-inf,-inf,-inf
0.954,1,4,0.0411667823791503,0.0978095573097729,0.0054852055064591,-0.0018037673307564,-0.0047058428503848,-0.0069196963910951,-inf,-inf,-inf
0.955,1,4,0.0415432453155517,0.1158284912461319,0.0023142393289398,-0.0029734483647871,-0.0046833317469159,-0.0109056101338769,-inf,-inf,-inf
0.956,1,4,0.0231344699859619,0.103332923806359,0.0027047470637038,-0.002996395613233,-0.0041851571229085,-0.0110614453752394,-9.645928512898609,-11.677759613309838,-inf
0.957,1,4,0.0235106945037841,0.1015156447444491,0.0055935159025741,-0.0031946866144814,-0.0033014599249802,-0.0131518856283043,-8.878354442560026,-11.08474952772686,-inf
0.958,1,4,0.0233123302459716,0.0775828502932393,0.0029925463091549,-0.0034369528397258,-0.0058565935421797,-0.0144927614921872,-9.225537495709116,-11.31298778522644,-inf
0.959,1,4,0.023231029510498,0.1140781555915175,0.0015208375478502,-0.0028020863624954,-0.0037309534231416,-0.0162115617319909,-8.885609238276729,-11.104956595645616,-inf
0.96,1,4,0.023587942123413,0.1069659341112588,0.0095656350305444,-0.002220909516877,-0.0042569471394352,-0.0090883034142614,-9.630903524454414,-11.503265710574922,-inf
0.961,1,4,0.0232925415039062,0.0970574674042024,0.0003284553924822,-0.0034810815736683,-0.0051039529379522,-0.0111711711211614,-9.410020035965005,-11.25212269719448,-inf
0.962,1,4,0.0231733322143554,0.1120227659807769,0.0016333945700288,-0.0031498816177989,-0.0058792805805191,-0.0115377584979297,-9.623642151151063,-11.413099506505962,-inf
