g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.807,2,4,0.2314352989196777,0.0188830114089111,0.0025358279151687,-0.0009734354498177,-0.0018178180382574,-0.0020156474270802,-0.0020628917922459,-0.0022466562673335,-0.0022519708987412,-0.0031101808987732,-0.0032262104490219,-0.0039753292904297,-0.004521237039824,-0.004761976681764,-0.0050213593683329,-0.0051328859692551,-0.0063316999932556,-0.0859009408270537,-0.2339470732983882,-0.4068590055782662,-0.449455635817069,-0.5297868887324398,-0.5822395634530525,-0.8589048399835326,-1.055536796891331,-1.5686881258608856,-2.6822079608054192,-4.626336831485946,-7.549407668824115,-11.352389410720455,-15.360416594280458,-inf,-inf
0.808,2,4,0.2302062511444091,0.0191079317587219,0.0072638832994014,-0.0018403945918389,-0.0019125963499706,-0.0023847791160679,-0.0024182769459964,-0.0027166850321457,-0.0027425657044149,-0.0030164673623179,-0.0041503315866401,-0.0045889346074404,-0.0048049576546275,-0.0049108515025873,-0.0049356906259449,-0.005091666882138,-0.0061888938496144,-0.0806943387086898,-0.2437039887585735,-0.3944215124335826,-0.4470801160977503,-0.5223984143940037,-0.6110791810992423,-0.9451343251534392,-1.224305402606597,-1.771166079814508,-2.748408828515388,-4.355596335007166,-7.272867362937787,-10.79189251524616,-14.773642058390552,-inf,-inf
0.809,2,4,0.2225039005279541,0.0194907450783994,0.0019009686936915,-0.0015634930473648,-0.0017927089897762,-0.0018233987960208,-0.0018391495094333,-0.0023227509338145,-0.0023403494401698,-0.0024523707235673,-0.0031908961687796,-0.0041254457430581,-0.0044848950499755,-0.0045573327754027,-0.0046057410074696,-0.0049754030861863,-0.0069819010765782,-0.0875250513117297,-0.2303750072411272,-0.3945164778286109,-0.441181168025483,-0.5193882926434951,-0.581484658438638,-0.9546980524894862,-1.2917116984633414,-1.856754239880103,-2.76846468401953,-4.566416809685282,-7.604002588875779,-11.314111138523032,-15.852928928688836,-inf,-inf
0.81,2,4,0.2247374057769775,0.0259094843603951,0.0028615387276413,-0.0016311351927819,-0.0019984536995853,-0.0022688071331547,-0.0024768316306921,-0.0026041409550154,-0.0029499133534338,-0.0032550621019279,-0.0042830005066946,-0.0044140085320868,-0.0044279137956576,-0.0047653699037629,-0.0049402549148614,-0.0050619951917233,-0.0085617287668643,-0.0908348679823363,-0.2229039714637533,-0.3997557328812518,-0.4355551500030974,-0.5266238382888945,-0.6270871888024848,-0.9746462970300116,-1.2439261647251074,-1.760473673752062,-2.704385884123335,-4.4461420983337,-7.246372043115854,-10.860325674196249,-14.90746493452638,-inf,-inf
0.811,2,4,0.2282688617706298,0.0257607961874053,0.0014982686229594,-0.0016962135146683,-0.0021254414358329,-0.0022373479823009,-0.0022929087803307,-0.0028807900631125,-0.0033219588945956,-0.0039499639823508,-0.0040892330183749,-0.0043981152726651,-0.0046361400619654,-0.0047058796967691,-0.0051586812870463,-0.0068401409284033,-0.0070621282993791,-0.0894544207949867,-0.2176947963958962,-0.4131515253910423,-0.4653101464249484,-0.5322027476318713,-0.6782985889659543,-1.008241654479682,-1.263598323937938,-1.8259359426299504,-2.6583785152768384,-4.375684145774222,-7.144496003996298,-10.640464245321786,-14.495365961725147,-inf,-inf
0.812,2,4,0.2241718769073486,0.0298549932899949,0.0025181242136017,-0.0017934543281763,-0.0020450392059781,-0.0021601425702321,-0.0022654682271404,-0.0025155891020627,-0.0027163796064465,-0.0029681796180261,-0.0045987667197265,-0.0046088833654535,-0.0049689098537765,-0.0052588714596776,-0.0053952084501067,-0.0054659295662073,-0.0079917797975252,-0.0832056524635985,-0.2157335466558442,-0.4029904726678018,-0.4571880052601931,-0.5429490471225945,-0.6443175519749148,-1.0497785222868057,-1.332824221415849,-1.890992334470583,-2.6720066765225985,-4.416826822048687,-7.043973388060405,-14.145413429306087,-inf,-inf,-inf
0.8130000000000001,2,4,0.1795423030853271,0.0225308060898998,0.0054851930853414,-0.0019289041194875,-0.0021284231207729,-0.0022605375970811,-0.0022808933274963,-0.002804818408255,-0.0032517488741442,-0.0036227802535167,-0.0039762134429961,-0.0045045648395972,-0.0048079509019422,-0.0050690957507864,-0.0052500409800122,-0.0056918998109483,-0.0073502865996418,-0.0825146116518282,-0.2204051271525955,-0.4064518490331907,-0.457968976092301,-0.5248483779007841,-0.6682888808188632,-1.003929354142144,-1.3883592277572807,-1.8915965498166456,-2.696153471358961,-4.439776822516298,-7.0594964152347,-10.965439195858886,-14.600028148491514,-19.059826643767245,-inf
0.8140000000000001,2,4,0.1738345623016357,0.0217870503725676,0.0035793672372143,-0.0014725407738038,-0.0019012861883705,-0.0019526346081246,-0.002023554371155,-0.002025773258537,-0.0025813284085359,-0.0026535162109672,-0.0038556305480596,-0.0038744374687536,-0.0039790450413903,-0.0047541733242651,-0.0048630274826889,-0.0051716633944143,-0.0066949856723371,-0.0794088253350797,-0.2201518086218358,-0.3983612464062721,-0.4638893904100296,-0.5841808697151422,-0.7203858473601078,-1.067343670069735,-1.4667444653529575,-1.9922480047945936,-2.825023491657297,-4.666604913332163,-7.602016654278847,-11.24994931995291,-15.437756299889996,-19.51425410803148,-inf
0.8150000000000001,2,4,0.173058271408081,0.0122125697932832,0.0030260276829989,-0.0021211199732243,-0.0021845774604996,-0.0023284259822041,-0.0025327395115312,-0.0025347952606916,-0.0029952528184604,-0.0039211585932203,-0.0045118301826333,-0.0045675361172493,-0.005005307406362,-0.0050973867334228,-0.0053914755100361,-0.0059011077204515,-0.0075443862703467,-0.0752671703308602,-0.2396057502105396,-0.3919588007262917,-0.4316743720772412,-0.5272286784737639,-0.6973748474823537,-1.1218321179881212,-1.4652779869314814,-1.982281525276821,-2.890072883275175,-4.5821734227936775,-7.960059743917824,-11.521850495427538,-15.299850563302265,-19.591601435218223,-inf
0.8160000000000001,2,4,0.1276538372039795,0.0184404136503218,0.001417648076803,-0.0016663720587901,-0.0019424875664441,-0.0022756775039528,-0.0025356824171683,-0.0027198166650243,-0.0030801364061214,-0.0033921432565848,-0.003678632251304,-0.0041065433564722,-0.0046539858757556,-0.0047646858419366,-0.0049303041192244,-0.0054530680038632,-0.0071967059368106,-0.0855509212098337,-0.2219686874131344,-0.4063699884981556,-0.4656913992904349,-0.5360890820966255,-0.7247205646453281,-1.0911283905168074,-1.3854943428321311,-2.038745421284108,-3.053671849521347,-4.847049827129575,-7.425463749194525,-11.183411564129017,-15.382660422384976,-19.73954822757214,-inf
0.8170000000000001,2,4,0.1256177425384521,0.0124722642794781,0.0015457273237849,-0.0019487663708822,-0.0025562583714036,-0.0025585080393801,-0.0025757925774915,-0.0026434591211013,-0.0027674193198184,-0.0037979827672392,-0.0047606873585869,-0.0048252152234274,-0.0050731753175145,-0.0052361838447528,-0.0058406280202301,-0.0068513211972604,-0.007061911261524,-0.0785398403707577,-0.2285572352294388,-0.4043778391780173,-0.448703915130896,-0.5577925673140622,-0.7775184973439725,-1.0913125571273636,-1.49959374941074,-2.1501296981307942,-3.053045506042348,-4.788693663095609,-8.065663815183903,-12.185451391796894,-15.88380633493286,-19.938746276448487,-inf
0.8180000000000001,2,4,0.1257507801055908,0.0147453797948452,0.00199511947479,-0.001641479364817,-0.0022573206434055,-0.0024171516754497,-0.0025096379064321,-0.0025822513745703,-0.002743557172578,-0.0035326655429365,-0.0041798128352256,-0.004225979181334,-0.0043742542106766,-0.0044372075015428,-0.0049863498482887,-0.0053102500207338,-0.0063492444900448,-0.0855095791059782,-0.2170680854136408,-0.4047073046447665,-0.4553672412381448,-0.5511579026931005,-0.6363450983969087,-0.902535976792486,-1.167830993515593,-1.646620983469565,-2.4979307756900404,-4.471550815766391,-7.895594047566624,-11.730692882834212,-15.776609487494788,-20.00401759902371,-inf
0.8190000000000001,2,4,0.1762571334838867,0.0157923436672548,0.0021455354760006,-0.0004541077339564,-0.0015016737544264,-0.0015811164011268,-0.0021756586810033,-0.0022278342136064,-0.0024187482475956,-0.0029449600225921,-0.0040670635268034,-0.004152189474306,-0.0041604832652321,-0.0049765712001464,-0.0052372611349905,-0.0054703097317108,-0.0074167570872096,-0.0807874765335483,-0.2213134001862005,-0.4021707420798669,-0.4518118154696752,-0.5309831695822492,-0.7275371007323633,-1.0963755261129342,-1.3434801791249753,-2.115068352284385,-2.90637840494084,-4.624712922927183,-7.765666436404341,-11.47245315772005,-15.474450392202863,-19.709819706509364,-inf
0.8200000000000001,2,4,0.1254994869232177,0.016513841681403,0.0021379548352322,-0.0006758185902198,-0.001532826476015,-0.00201262140654,-0.0021615193040469,-0.0024531936023036,-0.0033539409791372,-0.003539266649225,-0.0039466357251905,-0.0041518204134278,-0.0045042273733291,-0.004582471272898,-0.0046889234461937,-0.0052177789813798,-0.0062252093815769,-0.0859605836853932,-0.2152568113910092,-0.4202787168104309,-0.4767916254774824,-0.5571736556944649,-0.6853101681814705,-1.0367343845704242,-1.3220043696729848,-1.923486444801667,-2.9445119019181663,-4.599152930554053,-7.725287664602741,-11.225276079895972,-14.668432412054935,-18.7584936665274,-inf
0.8210000000000001,2,4,0.1269421577453613,0.0187096271221245,0.0079991294183223,-0.0011686472010009,-0.0012118894316779,-0.0023762824085581,-0.002417176331361,-0.0025160081133901,-0.0026284983441587,-0.003791460735322,-0.004071192141515,-0.0043231829582887,-0.0044470387746015,-0.0045645605200323,-0.004935743175762,-0.0052984506309654,-0.0059134038629368,-0.0821213999065044,-0.2194549264573132,-0.3910466529712869,-0.4437321467484627,-0.5172340044313652,-0.6221815636971284,-0.9089299347129812,-1.215324101654824,-1.8431793749925656,-2.6884122675829443,-4.684679893211319,-8.042136800626333,-11.81222432004042,-15.495194246942438,-20.597519727730127,-inf
0.8220000000000001,2,4,0.131352424621582,0.01729056680204,-0.0004444424586681,-0.0014252706115269,-0.0021836706741601,-0.002372222292611,-0.0023787779026905,-0.0025366319883639,-0.0027876497034767,-0.0036214469496927,-0.0044387764222711,-0.0048046539290284,-0.0049079241974531,-0.0050573413157027,-0.0053449222146657,-0.005462008683742,-0.0063681108948191,-0.0767976564004456,-0.2204275897595705,-0.3904694429655745,-0.4608644006406538,-0.5248028824641643,-0.6383235367456989,-0.9605077495050468,-1.2761401751262342,-1.858908702868172,-2.87839485037792,-4.722447002789109,-7.907929819639079,-11.740948148317598,-16.04983752144497,-20.30096482720323,-inf
0.8230000000000001,2,4,0.1771280765533447,0.0177987513573171,0.0003137087340385,-0.0017216741060378,-0.0021128651644752,-0.002430767183767,-0.0024749810794745,-0.0024967336906821,-0.0038275150107236,-0.0039136318792206,-0.0042508710513632,-0.0046150993456686,-0.0046675327956009,-0.0047653429302605,-0.0051626846772882,-0.0055566652115912,-0.0063347446894243,-0.0888251054394677,-0.2103287786035135,-0.4387776684107333,-0.4831930710367128,-0.5380013244775247,-0.8595915399419461,-1.2145015644797426,-1.4461962296952482,-2.007011287815041,-3.0276784014822584,-4.662671291242591,-7.758175495579713,-11.413719675230086,-14.543740801301348,-18.06162133987703,-inf
0.8240000000000001,2,4,0.1740663051605224,0.0321284282757008,0.0057812055865639,-0.0012802167881722,-0.0017900248023179,-0.0020930145299601,-0.0022225344950252,-0.0022527630961082,-0.0024414836980816,-0.003295129101713,-0.0042471792377923,-0.0045961619709798,-0.0046450194209873,-0.004892489646876,-0.0050495679788415,-0.005548150666496,-0.0065678295690047,-0.0817788298558947,-0.1937297626088341,-0.4098763147518963,-0.4634452776166917,-0.5239797886749852,-0.7117195868290268,-1.0821001119152522,-1.4725908471507672,-1.972762011815156,-2.634666882932927,-4.289357855721975,-7.05885534207894,-9.976229214232358,-13.801642538672665,-18.206116385648688,-inf
0.8250000000000001,2,4,0.1727766990661621,0.0150106970720671,0.0044227615878674,-5.389413884571115e-05,-0.0015105872704449,-0.0020226859326222,-0.002302880217028,-0.0025637179139068,-0.0030565440771998,-0.0031091221039879,-0.0036860455076881,-0.0042995338842723,-0.004413309148091,-0.0045876144398468,-0.0050527422740422,-0.0058482293672658,-0.0065815854837974,-0.0760473070486873,-0.2097589434985274,-0.4088059695810219,-0.4570302469998452,-0.5268936055315909,-0.6956836431017149,-1.0689615601652198,-1.4670433167269692,-2.244747788251654,-3.050615422611993,-4.977475524211097,-8.054053176920732,-11.52228740149384,-15.80999236188829,-20.29521154951676,-inf
0.8260000000000001,2,4,0.2274210453033447,0.0186930356463444,0.0018714341264619,-0.0013559832387022,-0.0018835101829464,-0.0019623417944906,-0.0020579417011629,-0.0023801910752923,-0.0037230861158782,-0.0038087470927825,-0.0043358937356421,-0.0044291164294577,-0.0044481010093365,-0.0047030762297687,-0.0047298215201317,-0.0053318335143468,-0.0060221519882369,-0.0845748244315428,-0.2137649770808813,-0.4196318669304414,-0.4757101620347596,-0.5373912478080067,-0.6452849080804355,-0.9942837308985584,-1.223990792202993,-1.8054696194031743,-2.653408892077392,-4.502445036234989,-7.1468646241692815,-10.84680871850566,-inf,-inf,-inf
0.8270000000000001,2,4,0.2284092903137207,0.0207880401066518,0.0028864230359211,-0.0018141351723637,-0.0018644172897364,-0.0020695857751104,-0.0022898897936426,-0.0026562049380032,-0.0032144158611863,-0.0035104303816099,-0.0036591947887669,-0.0045296562438945,-0.0047399012629071,-0.0051174106433184,-0.0053325044401972,-0.0062308239614228,-0.0072357531244504,-0.0831605113481898,-0.2053445317044102,-0.4063470290780134,-0.4605258913644046,-0.5608722316975544,-0.7309800175627423,-1.0820240710333686,-1.569244065943223,-2.206672025029897,-3.042253182832691,-5.022333652332322,-8.14267915135749,-11.969741693361378,-15.57578091156562,-inf,-inf
0.8280000000000001,2,4,0.127101182937622,0.0151844479133013,0.0022767610557525,-0.0009858970998261,-0.0016126456074177,-0.0022641829392309,-0.0023868964428186,-0.0026173988502154,-0.0028174679704821,-0.0032399730476219,-0.0044294036230027,-0.0044779841225409,-0.0045012366089051,-0.0046301984183704,-0.0048761825245293,-0.0059064924640468,-0.0072602758551891,-0.0797567428033351,-0.207388968511099,-0.4219144594123224,-0.473648115894342,-0.5378217925707197,-0.6419252453393434,-0.9053842328144992,-1.2587385734027776,-1.938310671548357,-2.9135774251095627,-4.427500341430367,-7.6380311519436495,-11.038843323830498,-15.171126394639709,-19.19242655471033,-inf
0.8290000000000001,2,4,0.1758601665496826,0.0224659093810447,-0.0003734378151536,-0.0018862156706008,-0.0020981241814576,-0.0023080649831735,-0.0025319263428078,-0.0026345910365577,-0.0029673748808838,-0.0030642635547612,-0.004148916259381,-0.0043694097705061,-0.0047509891831145,-0.0048373403454766,-0.0051743913435008,-0.0052623203292431,-0.0061839719317261,-0.0813258416978548,-0.2041617493033034,-0.4179159937523261,-0.4669631222491949,-0.533617142437343,-0.588923227945633,-0.8159573246765128,-1.248499610443958,-1.884049618551938,-2.800674666932653,-4.532195401554726,-7.157045085104993,-10.750959999932949,-14.858322412655111,-19.128260453675296,-inf
0.8300000000000001,2,4,0.1795845031738281,0.0222605054156125,0.0020092091406298,-0.0011631106762058,-0.0024554717526435,-0.002547061859954,-0.0025740305948243,-0.0027283343101276,-0.0033095249926503,-0.0041316145115041,-0.0045279746763106,-0.0048013961189404,-0.0049713325917027,-0.0051357624289614,-0.0051617950801376,-0.0053466141131157,-0.0068688956308724,-0.0852515246236619,-0.1973637664618511,-0.4373607696436433,-0.4774765268861123,-0.5441391358260866,-0.7524483148970289,-1.0745849422596414,-1.3743160525537643,-2.0677644554111687,-2.8893644658978364,-4.398154178973966,-6.975856420264934,-10.32648301270626,-14.042539836904842,-18.10661782520404,-inf
0.8310000000000001,2,4,0.1251688003540039,0.0111926049453742,0.000287048752603,-0.0011618899324901,-0.0021683974456034,-0.0021864778190634,-0.0024004754484988,-0.0026307993604113,-0.0031788749661587,-0.0038239240739657,-0.0042286754488862,-0.0043290507640479,-0.0044612296285574,-0.004640784396876,-0.0052912821028436,-0.0055148660392937,-0.0058247829755403,-0.0845907432199155,-0.1959397400886539,-0.4241351622712915,-0.4745295266731431,-0.547570583779873,-0.7424109609166811,-1.1274932562546292,-1.509953596441123,-2.1329537350195498,-2.9689308717366303,-4.893692547454007,-7.927370358786407,-11.477946632644144,-15.286181426125726,-19.43851234977002,-inf
0.8320000000000001,2,4,0.127582311630249,0.0102058705176246,-0.0004536339402214,-0.0018766904910348,-0.0021375150659417,-0.002159544347607,-0.0021703398004769,-0.003399741489189,-0.0034044095225095,-0.0036060811872017,-0.0042228561767217,-0.004239784019409,-0.0043327614012155,-0.0044508319259881,-0.0048413082436052,-0.0051070695604782,-0.0059550834637188,-0.0889967346388568,-0.1939215039674997,-0.4202199124226631,-0.4727726008966547,-0.531957574988243,-0.6462149851913923,-0.9744586315117748,-1.3183584473720908,-1.892790563993424,-2.720978229727311,-4.482154813359385,-8.293740041543822,-12.186936557597898,-15.771899859592304,-19.80986246415097,-inf
0.833,2,4,0.1263670921325683,0.0179276855561568,0.0041989581382749,-0.0009126755675722,-0.0017076133076093,-0.0018187922993464,-0.0022103472458601,-0.0024100923848138,-0.0024367735870389,-0.0031569229364911,-0.0034308517580832,-0.0037724421428698,-0.0038171725240323,-0.0041739227723147,-0.0051612624236841,-0.0057201238966747,-0.0066415723042474,-0.087550406897386,-0.1992345012987664,-0.4290524161406681,-0.4725027418254823,-0.5455017082198853,-0.6956848317408244,-1.0650128920957007,-1.3975495448157098,-2.126717020024134,-3.1168139192903985,-4.873647990326614,-7.707527212342115,-11.380781547262892,-15.01303966157128,-19.130270665538628,-inf
0.834,2,4,0.1264009475708007,0.0078307473953975,3.8017185840764136e-05,-0.0016674577945678,-0.0019802927835275,-0.0022144954752885,-0.0023625798212338,-0.0026583357089921,-0.0032316664802176,-0.0036643895824035,-0.0042199165366079,-0.0044342081757161,-0.0048993399788692,-0.0049694783284719,-0.0049838254577684,-0.0051509768855775,-0.0064088382180505,-0.087989573860139,-0.2112730294828076,-0.4386844348417782,-0.4836197342290705,-0.5452623934669915,-0.8275987608975819,-1.2002783851953431,-1.591560587680501,-2.2095393158165133,-3.2316688623848497,-4.999030175704521,-7.845967829977533,-11.315009645228706,-14.806304008567045,-18.524302055696616,-inf
0.835,2,4,0.1263825893402099,0.0183983318496841,0.0046260709472296,-0.0006300875032415,-0.0020353985589548,-0.0020753897961403,-0.0023916184155723,-0.0024720794629941,-0.0024754625280184,-0.0024884928339659,-0.0036861150944174,-0.0044451445116517,-0.0044670277295851,-0.0048075197257312,-0.0048972336064255,-0.0049731273168278,-0.006007750910726,-0.0838725775472589,-0.1928080937955275,-0.4240251292375102,-0.4690154941472049,-0.5275113274575175,-0.6255304369949443,-0.947272983549054,-1.3890792369345295,-2.065652137724313,-3.000984394902379,-4.676012038532005,-7.6303608479698,-11.401662626391843,-15.186778014339692,-19.71778701664243,-inf
0.836,2,4,0.2216906547546386,0.0086988929560246,0.003224056173313,-0.0008662344427758,-0.0013189846193185,-0.0018329372052475,-0.0018467609970161,-0.0020474395790394,-0.0021542893019086,-0.002660385624679,-0.0036463991375882,-0.0040733472800064,-0.0041728750533495,-0.0046160117934585,-0.0048831228483652,-0.0060925771575657,-0.0063512919276781,-0.0809054122880735,-0.196511783421891,-0.426850264791577,-0.4751621507978284,-0.5748593877064455,-1.0133171048000102,-1.4111284578740797,-1.837153207695316,-2.6087351963375776,-3.5799889565467957,-5.097118811254076,-7.971311002091495,-11.09632015099413,-14.166814152151147,-inf,-inf
0.837,2,4,0.1847407817840576,0.0178419973408085,0.0014723963361788,-0.0010176031767773,-0.0019227663182024,-0.0020246770518327,-0.0020832206070861,-0.0026409399328945,-0.0032094378964633,-0.003570027477823,-0.0038449406417974,-0.0042490839721737,-0.0043386089081665,-0.0045696865842361,-0.005282256366524,-0.0058777573680571,-0.0070486561481477,-0.0838284947823346,-0.1914190398146588,-0.4285508914358257,-0.4697133463717459,-0.5357035496177209,-0.6771685480752239,-0.9266183906576592,-1.225816125695265,-1.8424589616324645,-2.7806527453678065,-4.495686396795135,-7.33517299223721,-11.099011108919122,-14.749353189830378,-18.957310859392816,-inf
0.838,2,4,0.2235684394836425,0.0133782983848251,0.0020803777113778,-0.0015052031192302,-0.0016444868647264,-0.0016498514751469,-0.0020616177155825,-0.0021189539644023,-0.0028296955804688,-0.0034623911847658,-0.0036946409727294,-0.0041182478508273,-0.004165513444426,-0.0042631993542671,-0.0046469101823551,-0.0055355090294108,-0.0071678243022805,-0.0877762891051777,-0.1892809860476041,-0.4260866226411321,-0.4754934693410009,-0.5319938317948141,-0.7103969997014301,-1.04845111994955,-1.4304363113920409,-2.056891599660468,-2.9692470836513327,-5.077276869434452,-8.044465756170595,-11.684744577640146,-15.521059440662938,-inf,-inf
0.839,2,4,0.2317025661468505,0.0164863333280423,0.001045792272406,-0.0006978087811187,-0.0015858770049751,-0.0017823989987382,-0.0019762422425952,-0.0021675319833934,-0.002169785096112,-0.0028651162171041,-0.0040324933052787,-0.0042478908926793,-0.0045982767910916,-0.0050202279001413,-0.0052058293002758,-0.0056211364093609,-0.0059672810783238,-0.0684377088299698,-0.1964576851012094,-0.4113261638797833,-0.4519646546343107,-0.5137587022096557,-0.782496081186882,-1.1567602081135857,-1.573750693719159,-2.202842542363475,-3.223857594683383,-5.061419967368387,-8.184530308510707,-11.336904931827146,-15.551383554254336,-inf,-inf
0.84,2,4,0.2292108535766601,0.0142068038884336,0.0071536477735607,-0.0013670002558297,-0.0021784512346589,-0.0021816869725254,-0.0022841989980673,-0.0022974209568593,-0.0023882045689178,-0.0029307016742129,-0.004117518752695,-0.0043119050026083,-0.0043131971647835,-0.0045289705699027,-0.0052665249395107,-0.0053939312721457,-0.0060418581283202,-0.0832791747889852,-0.1693782043489955,-0.4387677184835251,-0.4785557532822878,-0.5529507619479237,-0.7677635254550899,-1.1895232294912037,-1.4798682133025465,-1.9209863848092028,-2.794018762544365,-4.394798838272631,-7.425999371909996,-10.435801115328852,-14.026148544652116,-inf,-inf
0.841,2,4,0.1779255867004394,0.0167668121346076,0.0043324209619044,0.0006839695594838,-0.0006465822368424,-0.001819192071717,-0.0021203403390021,-0.0021372390676723,-0.002199139732309,-0.0029791912976318,-0.0036831662815295,-0.0042795900797074,-0.0044285354717509,-0.0052332661354241,-0.0054728365369543,-0.0056547587079766,-0.0064855120648108,-0.0738290977198645,-0.1788805468852368,-0.4248792781857498,-0.4711681509507787,-0.5693967912736491,-0.7587357486271191,-1.112514178665281,-1.606955047926063,-2.155626274623204,-2.961121969978214,-4.70088049811925,-7.339937730171685,-11.113383788342484,-14.716905302734844,-18.628765645733477,-inf
0.842,2,4,0.1741600036621093,0.0127831987299807,0.0018305184774057,-0.0019190873456879,-0.0022223312705402,-0.0023262499032808,-0.0023802236573326,-0.0027555400508707,-0.00338716556755,-0.0034005315179618,-0.0038096977527929,-0.0045015255145483,-0.0045728127009666,-0.0049245129519847,-0.0051386458167966,-0.0053985073229171,-0.0059529091027352,-0.0790046688406575,-0.1858576421789428,-0.4352870104456695,-0.470865559587313,-0.5719190046130707,-0.7725606980374259,-1.1295771463310424,-1.5260697945515844,-2.0468820061021344,-2.967299910407995,-4.752686304465644,-7.48229934909844,-11.08361337011434,-14.453347294735462,-18.40056715314809,-inf
0.843,2,4,0.128857135772705,0.0191603289983661,0.0034301476337612,-0.0017023889524406,-0.0019689152769883,-0.0022394056105062,-0.0022748569604507,-0.0023379932025644,-0.0025233954137747,-0.0036756198676138,-0.0037130331153189,-0.0045364615822087,-0.004573710350258,-0.004575029422824,-0.0052575798164797,-0.0058307514554772,-0.0058825809418597,-0.089016576741232,-0.17417276816322,-0.4328475731589951,-0.481484269070963,-0.5405617541541742,-0.7455199437436548,-1.0007313646767828,-1.3493700040485193,-2.0429213460155493,-3.174867010623263,-4.9068221002644,-7.847824767236384,-11.772419187518262,-14.930230050340077,-19.059530401549207,-inf
0.844,2,4,0.1278979778289795,0.0181746320780213,0.0004047009942941,-0.0005429206374888,-0.0016589753997137,-0.0020953379804767,-0.0021400933832805,-0.0022014774712549,-0.0030033846987062,-0.0036583927071678,-0.0036650474872904,-0.0042510010286595,-0.00476446438375,-0.0050334232740427,-0.005491381594444,-0.005621719590788,-0.0056242533919956,-0.0784658911354766,-0.1794824638521676,-0.4380134829019496,-0.4833786334534735,-0.5390718782634235,-0.8094077546242248,-1.1820549117868808,-1.4428814778094443,-1.9059837023047703,-2.7887401973468107,-4.638967045720797,-7.516687440786821,-10.76753314105709,-14.223650811466952,-18.11822620929696,-inf
0.845,2,4,0.1255586147308349,0.0134207695083863,0.0019998259128504,-0.0017579736879093,-0.0023082003660272,-0.0023502747645291,-0.002379880187894,-0.0026250119807011,-0.0032550963849743,-0.0035415013056989,-0.0042757956654765,-0.0044616917745103,-0.0046298811911056,-0.0049219309107409,-0.0050984950363332,-0.0057034600625517,-0.0068701098539817,-0.0861501709489758,-0.1700674567780752,-0.4363266625724311,-0.4815813297450645,-0.5452010368113476,-0.7245664167156085,-1.0479400894088375,-1.4570384481743743,-2.0287208056198693,-3.054248025683239,-4.706622947535472,-7.510741679544928,-10.84908225863834,-14.38046080411169,-18.27191523150856,-inf
0.846,2,4,0.1303052902221679,0.0252861735505173,0.0024507122494157,-0.0017198645884674,-0.0020901263760484,-0.0021219518875069,-0.0022155120238261,-0.0023785156945955,-0.0025015103724231,-0.0035017825618901,-0.0039360856650124,-0.0040939545889551,-0.0045182456065935,-0.0048929437970201,-0.0052856708069053,-0.0058716991006419,-0.0065296771731615,-0.0718707104578227,-0.1677758614290858,-0.4384107935875623,-0.4701173614570798,-0.5579067991821393,-0.7420298547769586,-1.0314202488863593,-1.4328348824543171,-2.017659945085796,-2.755588336570159,-4.568067905239384,-7.14046975747377,-10.316152612345691,-13.955078293464036,-17.957157785135088,-inf
0.847,2,4,0.1733660697937011,0.0065904657634878,0.0045985910945504,-0.0019687590174388,-0.0021872267399466,-0.0022135583333172,-0.0025207489956597,-0.0025953265808003,-0.0029895868819463,-0.0035938893950991,-0.0042204126320821,-0.0044701530734696,-0.0048974762273451,-0.0052679329691069,-0.0055174234706377,-0.0055657337879665,-0.0066010551498082,-0.0734797911831105,-0.176864752381882,-0.4456810764499773,-0.481702384681398,-0.5767796038183158,-0.8135988648323581,-1.2093503683994329,-1.5783298202257934,-2.123156023779764,-3.019704383272936,-4.807686683952636,-7.6892250163271,-10.98577198711935,-14.368437163478111,-18.274277892336247,-inf
0.848,2,4,0.1265509128570556,0.0125464870536248,0.0018750496793951,-0.0017112195379013,-0.0021531247592756,-0.0022673187726642,-0.0025103645709218,-0.002641030002087,-0.0028941162117603,-0.0031885906905124,-0.0044299008547448,-0.0045206352768772,-0.0046358074214021,-0.0052874535028706,-0.0058300237069133,-0.0059060626271859,-0.0062629421351851,-0.0754035341501664,-0.1730184452861348,-0.4260476969525571,-0.4760021763210226,-0.5506266962004195,-0.7287628566058195,-1.0228299804865335,-1.4094917687853472,-2.0322130230087665,-2.8187670690131017,-4.718952351012213,-7.850257538178758,-11.342563591906146,-14.849035663226028,-18.97314325636056,-inf
